column_a,player_id,year,rnd,pick,tm,player,hof,pos,position_standard,first4av,age,to,ap1,pb,st,carav,drav,g,cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_tds,rec,rec_yds,rec_tds,tkl,def_int,sk,college_univ
2009Mohamed Massaquoi,MassMo00,2009,2,50,CLE,Mohamed Massaquoi,No,WR,WR,13,22,2012,0,0,3,12,12,54,1,1,29,1,0,2,-6,0,118,1745,7,9,,,
2009Andy Levitre,LeviAn20,2009,2,51,BUF,Andy Levitre,No,G,G,37,23,2016,0,0,8,43,26,122,,,,,,,,,,,,11,,,
2009David Veikune,VeikDa99,2009,2,52,CLE,David Veikune,No,LB,LB,1,23,2010,0,0,0,1,1,14,,,,,,,,,,,,,,,
2009Fili Moala,MoalFi99,2009,2,56,IND,Fili Moala,No,DT,DT,19,24,2013,0,0,3,18,18,64,,,,,,,,,,,,48,,,
2009Paul Kruger,KrugPa99,2009,2,57,BAL,Paul Kruger,No,DE,DE,16,23,2016,0,0,3,27,8,108,,,,,,,,,,,,139,,,
2009Sebastian Vollmer,VollSe20,2009,2,58,NWE,Sebastian Vollmer,No,T,T,41,25,2015,0,0,5,53,53,88,,,,,,,,,,,,3,,,
2009Sean Smith,SmitSe99,2009,2,61,MIA,Sean Smith,No,DB,DB,26,22,2016,0,0,7,32,18,117,,,,,,,,,,,,331,,,
2009Sen'Derrick Marks,MarkSe99,2009,2,62,TEN,Sen'Derrick Marks,No,DT,DT,20,22,2016,0,0,3,26,11,97,,,,,,,,,,,,141,,,
2009Richard Quinn,QuinRi00,2009,2,64,DEN,Richard Quinn,No,TE,TE,0,23,2012,0,0,0,0,0,30,,,,,,,,,1,9,0,1,,,
2009Shonn Greene,GreeSh00,2009,3,65,NYJ,Shonn Greene,No,RB,RB,23,24,2014,0,0,2,23,20,85,,,,,,993,4110,24,72,534,0,5,,,
2009Alex Magee,MageAl99,2009,3,67,KAN,Alex Magee,No,DE,DE,2,22,2010,0,0,0,2,1,25,,,,,,,,,,,,14,,,
2009Michael Johnson,JohnMi98,2009,3,70,CIN,Michael Johnson,No,DE,DE,30,22,2016,0,0,6,38,34,119,,,,,,,,,,,,204,,,
2009Matt Shaughnessy,ShauMa99,2009,3,71,OAK,Matt Shaughnessy,No,DE,DE,22,23,2014,0,0,3,24,13,75,,,,,,,,,,,,144,,,
2009Terrance Knighton,KnigTe99,2009,3,72,JAX,Terrance Knighton,No,DT,DT,30,23,2015,0,0,6,38,18,108,,,,,,,,,,,,159,,,
2009Derek Cox,CoxxDe99,2009,3,73,JAX,Derek Cox,No,DB,DB,22,23,2013,0,0,4,20,17,63,,,,,,,,,,,,204,,,
2009Antoine Caldwell,CaldAn20,2009,3,77,HOU,Antoine Caldwell,No,G,G,12,23,2012,0,0,0,11,11,39,,,,,,,,,,,,1,,,
2009Louis Vasquez,VasqLo20,2009,3,78,SDG,Louis Vasquez,No,G,G,50,22,2015,1,1,7,58,25,102,,,,,,,,,,,,1,,,
2009Kraig Urbik,UrbiKr20,2009,3,79,PIT,Kraig Urbik,No,T,T,21,24,2016,0,0,4,26,,94,,,,,,,,,,,,4,,,
2009Brandon Tate,TateBr00,2009,3,83,NWE,Brandon Tate,No,WR,WR,11,21,2016,0,0,1,13,8,107,,,,,,12,112,0,63,997,6,2,,,
2009Mike Wallace,WallMi00,2009,3,84,PIT,Mike Wallace,No,WR,WR,42,23,2016,0,1,7,48,32,121,0,1,0,0,0,32,238,0,462,7042,53,14,,,
2009Patrick Turner,TurnPa00,2009,3,87,MIA,Patrick Turner,No,WR,WR,1,22,2012,0,0,0,1,0,24,,,,,,,,,10,122,1,1,,,
2009Lardarius Webb,WebbLa99,2009,3,88,BAL,Lardarius Webb,No,DB,DB,24,23,2016,0,0,5,30,30,105,,,,,,,,,,,,345,,,
2009Jared Cook,CookJa02,2009,3,89,TEN,Jared Cook,No,TE,TE,21,22,2016,0,0,2,26,13,111,,,,,,1,0,0,285,3661,17,7,,,
2009Jerraud Powers,PoweJe99,2009,3,92,IND,Jerraud Powers,No,DB,DB,22,22,2016,0,0,7,26,14,94,,,,,,,,,,,,325,,,
2009Ryan Mouton,MoutRy99,2009,3,94,TEN,Ryan Mouton,No,DB,DB,3,23,2012,0,0,0,3,3,36,,,,,,,,,,,,42,,,
2009Keenan Lewis,LewiKe96,2009,3,96,PIT,Keenan Lewis,No,DB,DB,19,23,2015,0,0,3,23,11,83,,,,,,,,,,,,171,,,
2009Tyrone McKenzie,McKeTy99,2009,3,97,NWE,Tyrone McKenzie,No,LB,LB,1,23,2012,0,0,0,1,,19,,,,,,,,,,,,2,,,
2009Chase Coffman,CoffCh00,2009,3,98,CIN,Chase Coffman,No,TE,TE,0,22,2016,0,0,0,0,0,39,,,,,,,,,18,176,2,1,,,
2009Donald Washington,WashDo98,2009,4,102,KAN,Donald Washington,No,DB,DB,2,23,2011,0,0,0,2,2,32,,,,,,,,,,,,31,,,
2009Kaluka Maiava,MaiaKa99,2009,4,104,CLE,Kaluka Maiava,No,LB,LB,13,22,2014,0,0,1,13,12,63,,,,,,,,,,,,99,,,
2009Jonathan Luigs,LuigJo20,2009,4,106,CIN,Jonathan Luigs,No,C,C,1,23,2009,0,0,0,1,1,8,,,,,,,,,,,,,,,
2009Mike Thomas,ThomMi01,2009,4,107,JAX,Mike Thomas,No,WR,WR,22,22,2012,0,0,2,21,20,61,,,,,,34,268,0,176,1796,7,6,,,
2009Brian Hartline,HartBr00,2009,4,108,MIA,Brian Hartline,No,WR,WR,29,22,2015,0,0,5,32,30,104,,,,,,7,65,1,344,4766,14,13,,,
2009Glover Quin,QuinGl99,2009,4,112,HOU,Glover Quin,No,DB,DB,29,23,2016,0,1,8,40,18,122,,,,,,,,,,,,448,,,
2009Vaughn Martin,MartVa99,2009,4,113,SDG,Vaughn Martin,No,DT,DT,13,23,2013,0,0,2,12,12,51,,,,,,,,,,,,47,,,
2009David Bruton,BrutDa99,2009,4,114,DEN,David Bruton,No,DB,DB,6,22,2016,0,0,0,9,9,108,,,,,,2,48,0,,,,125,,,
2009Shawn Nelson,NelsSh00,2009,4,121,BUF,Shawn Nelson,No,TE,TE,1,23,2010,0,0,1,1,1,17,,,,,,,,,20,181,1,2,,,
2009Anthony Hill,HillAn00,2009,4,122,HOU,Anthony Hill,No,TE,TE,0,24,2011,0,0,0,0,0,12,,,,,,,,,3,19,0,,,,
2009Rich Ohrnberger,OhrnRi20,2009,4,123,NWE,Rich Ohrnberger,No,G,G,4,23,2014,0,0,0,8,0,39,,,,,,,,,,,,,,,
2009Louis Murphy,MurpLo00,2009,4,124,OAK,Louis Murphy,No,WR,WR,14,22,2015,0,0,2,17,10,88,,,,,,14,146,1,162,2322,10,7,,,
2009Slade Norris,NorrSl99,2009,4,126,OAK,Slade Norris,No,DE,DE,0,23,2010,0,0,0,0,0,9,,,,,,,,,,,,,,,
2009Austin Collie,CollAu00,2009,4,127,IND,Austin Collie,No,WR,WR,19,23,2013,0,0,0,18,17,49,,,,,,2,1,0,179,1908,16,3,,,
2009Gerald McRath,McRaGe99,2009,4,130,TEN,Gerald McRath,No,LB,LB,7,23,2012,0,0,0,7,7,40,,,,,,,,,,,,79,,,
2009Seth Olsen,OlseSe20,2009,4,132,DEN,Seth Olsen,No,G,G,3,23,2012,0,0,0,3,0,14,,,,,,,,,,,,,,,
2009Tyronne Green,GreeTy20,2009,4,133,SDG,Tyronne Green,No,G,G,16,23,2012,0,0,2,15,15,41,,,,,,,,,,,,,,,
2009Gartrell Johnson,JohnGa01,2009,4,134,SDG,Gartrell Johnson,No,RB,RB,0,23,2010,0,0,0,0,,19,,,,,,23,79,0,3,6,0,1,,,
2009Troy Kropog,KropTr20,2009,4,135,TEN,Troy Kropog,No,T,T,0,23,2012,0,0,0,0,0,7,,,,,,,,,,,,,,,
2009Terrance Taylor,,2009,4,136,IND,Terrance Taylor,No,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,,
2009Jason Phillips,PhilJa99,2009,5,137,BAL,Jason Phillips,No,LB,LB,3,23,2012,0,0,0,3,1,29,,,,,,,,,,,,25,,,
2009Colin Brown,BrowCo23,2009,5,139,KAN,Colin Brown,No,T,T,3,24,2013,0,0,0,3,,18,,,,,,,,,,,,,,,
2009Kenny McKinley,McKiKe00,2009,5,141,DEN,Kenny McKinley,No,WR,WR,0,22,2009,0,0,0,0,0,8,,,,,,,,,,,,,,,
2009Kevin Huber,HubeKe20,2009,5,142,CIN,Kevin Huber,No,P,P,10,24,2016,0,1,0,13,13,120,,,,,,3,-1,0,,,,,,,
2009Jarett Dillard,DillJa00,2009,5,144,JAX,Jarett Dillard,No,WR,WR,3,23,2011,0,0,0,3,3,21,,,,,,,,,35,398,1,1,,,
2009Nic Harris,HarrNi99,2009,5,147,BUF,Nic Harris,No,LB,LB,5,22,2010,0,0,0,5,2,30,,,,,,,,,,,,24,,,
2009Brandon Hughes,HughBr99,2009,5,148,SDG,Brandon Hughes,No,DB,DB,2,23,2013,0,0,0,2,,31,,,,,,,,,,,,15,,,
2009Davon Drew,DrewDa00,2009,5,149,BAL,Davon Drew,No,TE,TE,0,23,,0,0,0,,,,,,,,,,,,,,,,,,
2009James Casey,CaseJa00,2009,5,152,HOU,James Casey,No,TE,TE,7,25,2015,0,0,1,7,7,95,,,,,,2,17,0,72,842,6,18,,,
2009John Nalbone,NalbJo00,2009,5,161,MIA,John Nalbone,No,TE,TE,0,23,2010,0,0,0,0,0,2,,,,,,,,,,,,,,,
2009Chris Clemons,ClemCh97,2009,5,165,MIA,Chris Clemons,No,DB,DB,20,24,2015,0,0,3,19,19,80,,,,,,1,3,0,,,,208,,,
2009Joe Burnett,BurnJo99,2009,5,168,PIT,Joe Burnett,No,DB,DB,1,22,2009,0,0,0,1,1,15,,,,,,,,,,,,3,,,
2009Frank Summers,SummFr00,2009,5,169,PIT,Frank Summers,No,RB,RB,1,24,2014,0,0,1,1,0,27,,,,,,18,63,2,12,88,1,,,,
2009George Bussey,BussGe21,2009,5,170,NWE,George Bussey,No,T,T,0,24,,0,0,0,,,,,,,,,,,,,,,,,,
2009Javon Ringer,RingJa00,2009,5,173,TEN,Javon Ringer,No,RB,RB,4,22,2012,0,0,0,4,4,37,,,,,,120,486,3,38,243,0,1,,,
2009Tom Brandstater,BranTo00,2009,6,174,DEN,Tom Brandstater,No,QB,QB,0,24,2011,0,0,0,0,,1,0,2,0,0,0,,,,,,,,,,
2009Quinten Lawrence,LawrQu00,2009,6,175,KAN,Quinten Lawrence,No,WR,WR,0,25,2009,0,0,0,0,0,6,,,,,,2,42,0,1,9,0,,,,
2009Don Carey,CareDo00,2009,6,177,CLE,Don Carey,No,DB,DB,10,22,2016,0,0,1,10,,82,,,,,,,,,,,,115,,,
2009Morgan Trent,TrenMo99,2009,6,179,CIN,Morgan Trent,No,DB,DB,4,23,2011,0,0,0,4,2,36,,,,,,,,,,,,48,,,
2009Zach Miller,MillZa02,2009,6,180,JAX,Zach Miller,No,TE,TE,4,24,2016,0,0,1,8,4,58,,,,,,3,12,0,126,1395,13,1,,,
2009Andrew Gardner,GardAn20,2009,6,181,MIA,Andrew Gardner,No,T,T,0,23,2015,0,0,0,6,0,27,,,,,,,,,0,0,0,2,,,
2009Cary Harris,HarrCa99,2009,6,183,BUF,Cary Harris,No,DB,DB,1,22,2010,0,0,0,1,1,6,,,,,,,,,,,,1,,,
2009Cedric Peerman,PeerCe00,2009,6,185,BAL,Cedric Peerman,No,RB,RB,3,22,2015,0,1,0,4,,86,,,,,,64,334,1,13,123,0,29,,,
2009Brice McCain,McCaBr99,2009,6,188,HOU,Brice McCain,No,DB,DB,9,22,2016,0,0,1,15,7,111,,,,,,,,,,,,162,,,
2009Kevin Ellison,ElliKe98,2009,6,189,SDG,Kevin Ellison,No,LB,LB,4,22,2009,0,0,1,4,4,13,,,,,,,,,,,,41,,,
2009Coye Francies,FranCo99,2009,6,191,CLE,Coye Francies,No,DB,DB,1,22,2012,0,0,0,1,0,23,,,,,,,,,,,,3,,,
2009Matt Slauson,SlauMa20,2009,6,193,NYJ,Matt Slauson,No,G,G,25,23,2016,0,0,6,32,14,95,,,,,,,,,1,1,0,3,,,
2009James Davis,DaviJa03,2009,6,195,CLE,James Davis,No,RB,RB,1,23,2010,0,0,0,1,0,9,,,,,,28,75,0,8,50,0,,,,
2009Jake Ingram,IngrJa20,2009,6,198,NWE,Jake Ingram,No,C,C,1,23,2010,0,0,0,1,1,25,,,,,,,,,,,,,,,
2009Stryker Sulak,,2009,6,199,OAK,Stryker Sulak,No,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,,
2009Curtis Painter,PainCu00,2009,6,201,IND,Curtis Painter,No,QB,QB,2,24,2013,0,0,1,2,2,14,148,287,1681,6,13,23,109,0,,,,1,,,
2009Brandon Myers,MyerBr00,2009,6,202,OAK,Brandon Myers,No,TE,TE,11,24,2016,0,0,2,12,8,109,,,,,,,,,196,1924,9,2,,,
2009Jason McCourty,McCoJa99,2009,6,203,TEN,Jason McCourty,No,DB,DB,24,22,2016,0,0,5,28,28,105,,,,,,,,,,,,397,,,
2009Ra'Shon Harris,HarrRa99,2009,6,205,PIT,Ra'Shon Harris,No,DT,DT,0,23,2009,0,0,0,0,,2,,,,,,,,,,,,,,,
2009Dominique Edison,EdisDo00,2009,6,206,TEN,Dominique Edison,No,WR,WR,0,23,2009,0,0,0,0,0,5,,,,,,,,,,,,,,,
2009Myron Pryor,PryoMy99,2009,6,207,NWE,Myron Pryor,No,DT,DT,1,23,2012,0,0,0,1,1,24,,,,,,,,,,,,20,,,
2009Bernard Scott,ScotBe00,2009,6,209,CIN,Bernard Scott,No,RB,RB,9,25,2013,0,0,0,9,9,49,0,1,0,0,0,259,1049,4,31,175,0,1,,,
2009Javarris Williams,WillJa05,2009,7,212,KAN,Javarris Williams,No,RB,RB,0,23,2012,0,0,0,0,0,4,,,,,,6,6,0,0,0,0,,,,
2009J.D. Folsom,FolsJ.99,2009,7,214,MIA,J.D. Folsom,No,LB,LB,0,25,2009,0,0,0,0,0,2,,,,,,,,,,,,,,,
2009Fui Vakapuna,VakaFu00,2009,7,215,CIN,Fui Vakapuna,No,RB,RB,0,25,,0,0,0,,,,,,,,,,,,,,,,,,
2009Ellis Lankster,LankEl99,2009,7,220,BUF,Ellis Lankster,No,DB,DB,5,22,2014,0,0,0,5,1,49,,,,,,,,,,,,45,,,
2009Pat McAfee,McAfPa44,2009,7,222,IND,Pat McAfee,No,K,K,12,22,2016,1,1,0,16,16,122,1,2,35,0,0,1,18,0,,,,6,,,
2009Troy Nolan,NolaTr99,2009,7,223,HOU,Troy Nolan,No,DB,DB,5,23,2012,0,0,0,5,5,38,,,,,,,,,,,,56,,,
2009Demetrius Byrd,,2009,7,224,SDG,Demetrius Byrd,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,
2009Blake Schlueter,SchlBl20,2009,7,225,DEN,Blake Schlueter,No,C,C,0,23,,0,0,0,,,,,,,,,,,,,,,,,,
2009A.Q. Shipley,ShipA.20,2009,7,226,PIT,A.Q. Shipley,No,C,C,0,23,2016,0,0,2,12,,67,,,,,,,,,,,,,,,
2009Julian Edelman,EdelJu00,2009,7,232,NWE,Julian Edelman,No,WR,WR,20,23,2016,0,0,4,36,36,97,,,,,,38,251,0,383,3968,23,17,,,
2009Darryl Richard,RichDa97,2009,7,234,NWE,Darryl Richard,No,DT,DT,0,23,,0,0,0,,,,,,,,,,,,,,,,,,
2009Jaimie Thomas,ThomJa22,2009,7,236,IND,Jaimie Thomas,No,T,T,1,23,2010,0,0,0,1,1,8,,,,,,,,,,,,,,,
2009Jake O'Connell,OConJa00,2009,7,237,KAN,Jake O'Connell,No,TE,TE,0,23,2012,0,0,0,0,0,35,,,,,,,,,15,108,0,1,,,
2009Ryan Durand,DuraRy20,2009,7,239,TEN,Ryan Durand,No,G,G,0,23,2010,0,0,0,0,0,1,,,,,,,,,,,,,,,
2009David Johnson,JohnDa05,2009,7,241,PIT,David Johnson,No,TE,TE,2,22,2016,0,0,1,2,2,93,,,,,,2,4,0,29,277,1,,,,
2009Nick Schommer,SchoNi99,2009,7,242,TEN,Nick Schommer,No,DB,DB,1,23,2010,0,0,0,1,1,13,,,,,,,,,,,,,,,
2009Clinton McDonald,McDoCl99,2009,7,249,CIN,Clinton McDonald,No,DT,DT,11,22,2016,0,0,1,18,1,77,,,,,,,,,,,,136,,,
2009Rashad Jennings,JennRa00,2009,7,250,JAX,Rashad Jennings,No,RB,RB,16,24,2016,0,0,3,27,9,87,,,,,,849,3519,22,176,1407,1,4,,,
2009Freddie Brown,,2009,7,252,CIN,Freddie Brown,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,
2009Tiquan Underwood,UndeTi00,2009,7,253,JAX,Tiquan Underwood,No,WR,WR,9,22,2013,0,0,0,9,1,45,,,,,,1,1,0,63,1006,6,5,,,
2009Ryan Succop,SuccRy44,2009,7,256,KAN,Ryan Succop,No,K,K,14,23,2016,0,0,0,18,12,123,,,,,,,,,,,,2,,,
2008Jake Long,LongJa20,2008,1,1,MIA,Jake Long,No,T,T,50,23,2016,1,4,6,53,46,104,,,,,,,,,,,,4,,,Michigan
2008Darren McFadden,McFaDa00,2008,1,4,OAK,Darren McFadden,No,RB,RB,30,21,2016,0,0,4,39,32,100,1,4,16,1,0,1277,5336,28,251,2097,5,12,,,Arkansas
2008Glenn Dorsey,DorsGl99,2008,1,5,KAN,Glenn Dorsey,No,DT,DT,30,23,2016,0,0,5,36,27,99,,,,,,,,,,,,215,,7,LSU
2008Vernon Gholston,GholVe99,2008,1,6,NYJ,Vernon Gholston,No,DE,DE,8,22,2010,0,0,0,8,8,45,,,,,,,,,,,,16,,,Ohio St.
2008Derrick Harvey,HarvDe99,2008,1,8,JAX,Derrick Harvey,No,DE,DE,15,21,2011,0,0,2,14,14,52,,,,,,,,,,,,72,1,8,Florida
2008Keith Rivers,RiveKe99,2008,1,9,CIN,Keith Rivers,No,LB,LB,19,22,2014,0,0,3,24,15,74,,,,,,,,,,,,183,2,3,USC
2008Jerod Mayo,MayoJe99,2008,1,10,NWE,Jerod Mayo,No,LB,LB,46,22,2015,1,2,6,52,52,103,,,,,,,,,,,,535,3,11,Tennessee
2008Leodis McKelvin,McKeLe99,2008,1,11,BUF,Leodis McKelvin,No,DB,DB,18,23,2016,0,0,3,27,27,105,,,,,,,,,,,,268,14,,Troy
2008Ryan Clady,CladRy20,2008,1,12,DEN,Ryan Clady,No,T,T,57,22,2016,2,4,6,62,62,107,,,,,,,,,,,,4,,,Boise St.
2008Branden Albert,AlbeBr20,2008,1,15,KAN,Branden Albert,No,G,G,26,23,2016,0,2,8,40,28,115,,,,,,,,,,,,5,,,Virginia
2008Joe Flacco,FlacJo00,2008,1,18,BAL,Joe Flacco,No,QB,QB,61,23,2016,0,0,9,75,75,132,2739,4484,30965,172,111,297,693,15,2,35,0,6,,,Delaware
2008Rashard Mendenhall,MendRa00,2008,1,23,PIT,Rashard Mendenhall,No,RB,RB,28,21,2013,0,0,4,29,26,72,,,,,,1081,4236,37,95,795,2,6,,,Illinois
2008Chris Johnson,JohnCh04,2008,1,24,TEN,Chris Johnson,No,RB,RB,61,23,2016,1,3,7,70,63,126,0,1,0,0,0,2118,9537,55,302,2212,9,8,,,East Carolina
2008Duane Brown,BrowDu20,2008,1,26,HOU,Duane Brown,No,T,T,50,23,2016,1,3,8,62,62,126,,,,,,,,,,,,6,,,Virginia Tech
2008Antoine Cason,CasoAn99,2008,1,27,SDG,Antoine Cason,No,DB,DB,23,22,2014,0,0,4,27,20,110,,,,,,,,,,,,302,16,,Arizona
2008Dustin Keller,KellDu00,2008,1,30,NYJ,Dustin Keller,No,TE,TE,24,24,2012,0,0,3,22,22,72,,,,,,1,7,0,241,2876,17,7,,,Purdue
2008Phillip Merling,MerlPh99,2008,2,32,MIA,Phillip Merling,No,DE,DE,6,23,2013,0,0,0,6,6,53,,,,,,,,,,,,53,1,3.5,Clemson
2008Brandon Flowers,FlowBr99,2008,2,35,KAN,Brandon Flowers,No,DB,DB,29,22,2016,0,1,8,38,32,119,,,,,,,,,,,,429,21,3,Virginia Tech
2008James Hardy,HardJa00,2008,2,41,BUF,James Hardy,No,WR,WR,1,22,2009,0,0,0,1,1,16,,,,,,,,,10,96,2,1,,,Indiana
2008Eddie Royal,RoyaEd00,2008,2,42,DEN,Eddie Royal,No,WR,WR,23,22,2016,0,0,6,33,19,115,0,1,0,0,0,35,275,0,407,4363,28,9,,,Virginia Tech
2008Jerome Simpson,SimpJe00,2008,2,46,CIN,Jerome Simpson,No,WR,WR,11,22,2015,0,0,3,17,7,62,,,,,,1,2,0,150,2058,9,4,,,Coastal Carolina
2008Quentin Groves,GrovQu99,2008,2,52,JAX,Quentin Groves,No,DE,DE,18,24,2014,0,0,1,19,4,100,,,,,,,,,,,,127,2,9.5,Auburn
2008Limas Sweed,SweeLi00,2008,2,53,PIT,Limas Sweed,No,WR,WR,1,23,2009,0,0,0,1,1,20,,,,,,,,,7,69,0,2,,,Texas
2008Jason Jones,JoneJa99,2008,2,54,TEN,Jason Jones,No,DE,DE,19,22,2016,0,0,4,29,15,105,,,,,,,,,,,,151,,30.5,East. Michigan
2008Ray Rice,RiceRa00,2008,2,55,BAL,Ray Rice,No,RB,RB,66,21,2013,0,3,5,64,64,92,1,2,1,1,0,1430,6180,37,369,3034,6,5,,,Rutgers
2008Chad Henne,HennCh01,2008,2,57,MIA,Chad Henne,No,QB,QB,22,23,2016,0,0,3,27,17,65,1159,1954,12931,58,63,117,360,3,1,-6,0,2,,,Michigan
2008Mike Pollak,PollMi20,2008,2,59,IND,Mike Pollak,No,T,T,24,23,2014,0,0,2,27,22,81,,,,,,,,,,,,2,,,Arizona St.
2008Terrence Wheatley,WheaTe99,2008,2,62,NWE,Terrence Wheatley,No,DB,DB,1,23,2010,0,0,0,1,1,12,,,,,,,,,,,,3,,,Colorado
2008Kendall Langford,LangKe98,2008,3,66,MIA,Kendall Langford,No,DE,DE,32,22,2016,0,0,7,42,21,135,,,,,,,,,,,,208,,22.5,Hampton
2008Jacob Hester,HestJa00,2008,3,69,SDG,Jacob Hester,No,FB,FB,7,23,2012,0,0,1,6,6,65,,,,,,111,400,3,56,315,3,3,,,LSU
2008Tavares Gooden,GoodTa99,2008,3,71,BAL,Tavares Gooden,No,LB,LB,9,23,2013,0,0,1,9,7,58,,,,,,,,,,,,46,,,Miami (FL)
2008Chris Ellis,ElliCh99,2008,3,72,BUF,Chris Ellis,No,DE,DE,2,23,2010,0,0,0,2,2,15,,,,,,,,,,,,6,,1,Virginia Tech
2008Jamaal Charles,CharJa00,2008,3,73,KAN,Jamaal Charles,No,RB,RB,39,21,2016,2,4,4,63,63,103,,,,,,1332,7260,43,285,2457,20,12,,,Texas
2008Brad Cottam,CottBr00,2008,3,76,KAN,Brad Cottam,No,TE,TE,2,23,2009,0,0,0,2,2,24,,,,,,,,,16,183,0,,,,Tennessee
2008Pat Sims,SimsPa99,2008,3,77,CIN,Pat Sims,No,DT,DT,16,22,2016,0,0,2,23,15,110,,,,,,,,,,,,153,1,8,Auburn
2008Shawn Crable,CrabSh99,2008,3,78,NWE,Shawn Crable,No,LB,LB,0,23,2010,0,0,0,0,0,6,,,,,,,,,,,,2,,0.5,Michigan
2008Antwaun Molden,MoldAn99,2008,3,79,HOU,Antwaun Molden,No,DB,DB,4,23,2012,0,0,0,4,2,51,,,,,,,,,,,,23,2,,East. Kentucky
2008DaJuan Morgan,MorgDa98,2008,3,82,KAN,DaJuan Morgan,No,DB,DB,3,22,2010,0,0,0,3,3,30,,,,,,,,,,,,30,,,North Carolina St.
2008Craig Stevens,StevCr00,2008,3,85,TEN,Craig Stevens,No,TE,TE,4,24,2015,0,0,5,5,5,109,,,,,,,,,60,724,6,2,,,California
2008Tom Zbikowski,ZbikTo99,2008,3,86,BAL,Tom Zbikowski,No,DB,DB,12,23,2012,0,0,1,11,7,64,,,,,,,,,,,,70,3,2,Notre Dame
2008Bruce Davis,DaviBr99,2008,3,88,PIT,Bruce Davis,No,LB,LB,0,23,2011,0,0,0,0,0,15,,,,,,,,,,,,4,,,UCLA
2008Steve Slaton,SlatSt00,2008,3,89,HOU,Steve Slaton,No,RB,RB,20,22,2011,0,0,2,20,20,45,,,,,,442,1896,13,100,808,5,3,,,West Virginia
2008Philip Wheeler,WheePh99,2008,3,93,IND,Philip Wheeler,No,LB,LB,19,23,2016,0,0,3,28,10,127,,,,,,,,,,,,343,,6.5,Georgia Tech
2008Kevin O'Connell,OConKe00,2008,3,94,NWE,Kevin O'Connell,No,QB,QB,0,23,2008,0,0,0,0,0,2,4,6,23,0,0,3,-6,0,,,,,,,San Diego St.
2008Andre Caldwell,CaldAn00,2008,3,97,CIN,Andre Caldwell,No,WR,WR,11,23,2015,0,0,0,12,10,105,,,,,,12,97,0,156,1509,11,13,,,Florida
2008Oniel Cousins,CousOn00,2008,3,99,BAL,Oniel Cousins,No,G,G,10,24,2014,0,0,0,9,4,75,,,,,,,,,,,,2,,,Texas-El Paso
2008Tyvon Branch,BranTy99,2008,4,100,OAK,Tyvon Branch,No,DB,DB,22,21,2016,0,0,4,23,22,96,,,,,,,,,,,,408,5,9,Connecticut
2008William Hayes,HayeWi99,2008,4,103,TEN,William Hayes,No,DE,DE,13,23,2016,0,0,3,25,8,118,,,,,,,,,,,,212,1,31.5,Winston-Salem St.
2008Beau Bell,BellBe99,2008,4,104,CLE,Beau Bell,No,LB,LB,0,22,2008,0,0,0,0,0,5,,,,,,,,,,,,,,,UNLV
2008Will Franklin,FranWi00,2008,4,105,KAN,Will Franklin,No,WR,WR,1,22,2008,0,0,0,1,1,13,,,,,,,,,7,83,0,3,,,Missouri
2008Marcus Smith,SmitMa01,2008,4,106,BAL,Marcus Smith,No,WR,WR,0,23,2010,0,0,0,0,0,21,,,,,,,,,0,0,0,9,,,New Mexico
2008Kory Lichtensteiger,LichKo20,2008,4,108,DEN,Kory Lichtensteiger,No,C,C,18,23,2016,0,0,4,31,1,93,,,,,,,,,,,,6,,,Bowling Green
2008Shawn Murphy,MurpSh20,2008,4,110,MIA,Shawn Murphy,No,T,T,0,25,2009,0,0,0,0,,1,,,,,,,,,,,,,,,Utah St.
2008Martin Rucker,RuckMa00,2008,4,111,CLE,Martin Rucker,No,TE,TE,0,23,2012,0,0,0,0,0,12,,,,,,,,,2,17,0,,,,Missouri
2008Anthony Collins,CollAn21,2008,4,112,CIN,Anthony Collins,No,T,T,8,22,2014,0,0,1,15,11,69,,,,,,,,,,,,2,,,Kansas
2008Dwight Lowery,LoweDw99,2008,4,113,NYJ,Dwight Lowery,No,DB,DB,21,22,2016,0,0,5,30,8,110,,,,,,,,,,,,295,16,5,San Jose St.
2008Reggie Corner,CornRe99,2008,4,114,BUF,Reggie Corner,No,DB,DB,8,24,2011,0,0,0,8,8,55,,,,,,,,,,,,89,2,1,Akron
2008Xavier Adibi,AdibXa99,2008,4,118,HOU,Xavier Adibi,No,LB,LB,4,23,2012,0,0,0,4,4,44,,,,,,,,,,,,42,,,Virginia Tech
2008Jack Williams,WillJa96,2008,4,119,DEN,Jack Williams,No,DB,DB,2,23,2009,0,0,0,2,2,22,,,,,,,,,,,,39,,,Kent St.
2008Arman Shields,ShieAr00,2008,4,125,OAK,Arman Shields,No,WR,WR,0,23,,0,0,0,,,,,,,,,,,,,,,,,,Richmond
2008Lavelle Hawkins,HawkLa00,2008,4,126,TEN,Lavelle Hawkins,No,WR,WR,7,22,2013,0,0,0,7,7,56,,,,,,,,,71,771,1,3,,,California
